epoch,step,test_acc_auto_0,test_acc_auto_1,test_acc_auto_2,test_acc_auto_3,test_acc_auto_4,test_accuracy,train_acc_auto_0,train_acc_auto_1,train_acc_auto_2,train_acc_auto_3,train_acc_auto_4,train_accuracy,train_loss,train_loss_auto_0,train_loss_auto_1,train_loss_auto_2,train_loss_auto_3,train_loss_auto_4,val_acc_auto_0,val_acc_auto_1,val_acc_auto_2,val_acc_auto_3,val_acc_auto_4,val_accuracy,val_loss,val_loss_auto_0,val_loss_auto_1,val_loss_auto_2,val_loss_auto_3,val_loss_auto_4
10,5049,,,,,,,1.0,0.984375,0.956250011920929,0.9000000357627869,0.878125011920929,0.9437500238418579,0.17345046997070312,0.0002863433910533786,0.058228738605976105,0.13606730103492737,0.29459935426712036,0.37807056307792664,,,,,,,,,,,,
10,5099,,,,,,,1.0,0.987500011920929,0.949999988079071,0.890625,0.871874988079071,0.9399999976158142,0.17819762229919434,0.00012891952064819634,0.05709356814622879,0.18638134002685547,0.3053871989250183,0.34199708700180054,,,,,,,,,,,,
10,5149,,,,,,,1.0,0.987500011920929,0.9437500238418579,0.859375,0.8531250357627869,0.9287500381469727,0.20419566333293915,0.00032543306588195264,0.04348496347665787,0.17614023387432098,0.39102455973625183,0.41000309586524963,,,,,,,,,,,,
10,5158,,,,,,,,,,,,,,,,,,,0.8994499444961548,0.5690848231315613,0.3616200387477875,0.2659200131893158,0.2570299506187439,0.4706209897994995,3.9108469486236572,1.0150538682937622,4.199150562286377,5.731001853942871,4.703423023223877,3.9056034088134766
11,5199,,,,,,,1.0,0.9906250238418579,0.9625000357627869,0.921875,0.903124988079071,0.9556249976158142,0.1603618711233139,0.00015887909103184938,0.04217755049467087,0.16292302310466766,0.2692090570926666,0.32734084129333496,,,,,,,,,,,,
11,5249,,,,,,,1.0,0.984375,0.9625000357627869,0.890625,0.9000000357627869,0.9475000500679016,0.15749605000019073,0.000290058262180537,0.04370689392089844,0.1080336719751358,0.31207382678985596,0.3233758211135864,,,,,,,,,,,,
11,5299,,,,,,,1.0,0.9906250238418579,0.96875,0.909375011920929,0.8812500238418579,0.949999988079071,0.16287289559841156,0.00023637418053112924,0.03554749861359596,0.12132243067026138,0.31990522146224976,0.3373529314994812,,,,,,,,,,,,
11,5349,,,,,,,1.0,0.9906250238418579,0.96875,0.8968750238418579,0.871874988079071,0.9456249475479126,0.15757061541080475,0.0026490557938814163,0.032622482627630234,0.10962959378957748,0.2915782034397125,0.35137373208999634,,,,,,,,,,,,
11,5399,,,,,,,1.0,0.996874988079071,0.9781250357627869,0.921875,0.878125011920929,0.9550000429153442,0.15319164097309113,0.00015907800116110593,0.038997944444417953,0.10406069457530975,0.24496965110301971,0.37777087092399597,,,,,,,,,,,,
11,5449,,,,,,,1.0,0.9750000238418579,0.9625000357627869,0.903124988079071,0.8531250357627869,0.9387499690055847,0.17112702131271362,0.0005212441319599748,0.0464308001101017,0.12815524637699127,0.28954118490219116,0.3909866213798523,,,,,,,,,,,,
11,5499,,,,,,,1.0,0.9937500357627869,0.9593750238418579,0.925000011920929,0.862500011920929,0.9481250047683716,0.16460521519184113,6.684077379759401e-05,0.029181376099586487,0.16823729872703552,0.2488870918750763,0.37665343284606934,,,,,,,,,,,,
11,5549,,,,,,,1.0,0.996874988079071,0.96875,0.90625,0.903124988079071,0.9550000429153442,0.1522264927625656,8.609688666183501e-05,0.027490321546792984,0.11193691194057465,0.26780965924263,0.3538094162940979,,,,,,,,,,,,
11,5599,,,,,,,1.0,1.0,0.971875011920929,0.9312500357627869,0.8812500238418579,0.9568750262260437,0.14949990808963776,0.0005045076832175255,0.020350569859147072,0.11977382749319077,0.2471037358045578,0.3597669005393982,,,,,,,,,,,,
11,5627,,,,,,,,,,,,,,,,,,,0.8766648173332214,0.5461000204086304,0.3530299663543701,0.2643749713897705,0.2546449601650238,0.458963006734848,4.516568660736084,1.3686383962631226,4.9874653816223145,6.598996639251709,5.360887050628662,4.266852855682373
12,5649,,,,,,,1.0,0.996874988079071,0.971875011920929,0.934374988079071,0.887499988079071,0.9581250548362732,0.12937340140342712,0.00010164773266296834,0.02267032489180565,0.08214916288852692,0.2202768325805664,0.3216690123081207,,,,,,,,,,,,
12,5699,,,,,,,1.0,0.9906250238418579,0.9625000357627869,0.862500011920929,0.8500000238418579,0.9331250190734863,0.19261880218982697,8.95882403710857e-05,0.034656982868909836,0.13665883243083954,0.3626432716846466,0.42904528975486755,,,,,,,,,,,,
12,5749,,,,,,,1.0,0.987500011920929,0.96875,0.903124988079071,0.859375,0.9437500238418579,0.18102684617042542,0.0001186314839287661,0.04680227115750313,0.14120611548423767,0.3114473223686218,0.40555986762046814,,,,,,,,,,,,
12,5799,,,,,,,1.0,1.0,0.96875,0.90625,0.9125000238418579,0.9574999809265137,0.1449664682149887,9.487228089710698e-05,0.022582391276955605,0.09333111345767975,0.3260802626609802,0.2827436923980713,,,,,,,,,,,,
12,5849,,,,,,,1.0,0.996874988079071,0.9625000357627869,0.965624988079071,0.8843750357627869,0.9618750810623169,0.11934783309698105,5.694634819519706e-05,0.022515879943966866,0.09308107197284698,0.16866952180862427,0.31241574883461,,,,,,,,,,,,
12,5899,,,,,,,1.0,0.987500011920929,0.9625000357627869,0.921875,0.8656250238418579,0.9475000500679016,0.14388929307460785,0.00013642825069837272,0.031041601672768593,0.11294237524271011,0.21969541907310486,0.35563063621520996,,,,,,,,,,,,
12,5949,,,,,,,1.0,0.987500011920929,0.971875011920929,0.9375,0.903124988079071,0.9599999785423279,0.14232301712036133,8.594981773057953e-05,0.0367351733148098,0.11480279266834259,0.23102858662605286,0.3289625346660614,,,,,,,,,,,,
12,5999,,,,,,,1.0,0.996874988079071,0.9593750238418579,0.90625,0.8843750357627869,0.9493750929832458,0.1567523181438446,5.81613348913379e-05,0.030868995934724808,0.13314613699913025,0.27480584383010864,0.34488242864608765,,,,,,,,,,,,
12,6049,,,,,,,1.0,0.9906250238418579,0.9781250357627869,0.90625,0.9156250357627869,0.9581250548362732,0.143586665391922,0.0001919312635436654,0.051033876836299896,0.08401419967412949,0.2925977110862732,0.29009556770324707,,,,,,,,,,,,
12,6096,,,,,,,,,,,,,,,,,,,0.8913348913192749,0.5708750486373901,0.36151498556137085,0.2696549594402313,0.2579350173473358,0.47026294469833374,4.378519058227539,1.2622506618499756,4.670699119567871,6.32413387298584,5.328530311584473,4.306979179382324
13,6099,,,,,,,1.0,0.9937500357627869,0.9468750357627869,0.9000000357627869,0.903124988079071,0.9487500190734863,0.16808001697063446,8.754323789617047e-05,0.023373153060674667,0.20935595035552979,0.27979737520217896,0.32778602838516235,,,,,,,,,,,,
13,6149,,,,,,,1.0,0.987500011920929,0.965624988079071,0.918749988079071,0.893750011920929,0.953125,0.15084345638751984,9.981999028241262e-05,0.04769743233919144,0.10659058392047882,0.25076159834861755,0.3490678369998932,,,,,,,,,,,,
13,6199,,,,,,,1.0,1.0,0.9625000357627869,0.921875,0.887499988079071,0.9543749690055847,0.14281611144542694,7.276608084794134e-05,0.027952874079346657,0.10025869309902191,0.25436878204345703,0.3314274549484253,,,,,,,,,,,,
13,6249,,,,,,,1.0,0.9937500357627869,0.9906250238418579,0.921875,0.8843750357627869,0.9581250548362732,0.13737335801124573,6.757596565876156e-05,0.05397843196988106,0.0756552666425705,0.23517891764640808,0.3219865560531616,,,,,,,,,,,,
13,6299,,,,,,,1.0,0.984375,0.9437500238418579,0.909375011920929,0.8843750357627869,0.9443749785423279,0.16107666492462158,0.0005424264236353338,0.04988421872258186,0.14142435789108276,0.2825777232646942,0.3309546411037445,,,,,,,,,,,,
13,6349,,,,,,,1.0,0.984375,0.981249988079071,0.921875,0.893750011920929,0.956250011920929,0.12758083641529083,0.00041810498805716634,0.05033650994300842,0.07256254553794861,0.22314557433128357,0.2914414405822754,,,,,,,,,,,,
13,6399,,,,,,,1.0,0.981249988079071,0.981249988079071,0.934374988079071,0.909375011920929,0.9612500071525574,0.12632353603839874,0.00020906992722302675,0.05425093322992325,0.09315957129001617,0.19683517515659332,0.2871628701686859,,,,,,,,,,,,
13,6449,,,,,,,1.0,1.0,0.981249988079071,0.909375011920929,0.890625,0.956250011920929,0.15362541377544403,4.364747292129323e-05,0.022429725155234337,0.08113045990467072,0.31943604350090027,0.3450872004032135,,,,,,,,,,,,
13,6499,,,,,,,1.0,0.996874988079071,0.971875011920929,0.921875,0.90625,0.9593750238418579,0.13037092983722687,9.614118607714772e-05,0.02671452984213829,0.09600279480218887,0.22730080783367157,0.3017403781414032,,,,,,,,,,,,
13,6549,,,,,,,1.0,1.0,0.96875,0.9375,0.893750011920929,0.9600000381469727,0.13728561997413635,0.00022957143664825708,0.02074287459254265,0.11689142137765884,0.21551962196826935,0.3330446183681488,,,,,,,,,,,,
13,6565,,,,,,,,,,,,,,,,,,,0.8881949186325073,0.5725699663162231,0.3591850697994232,0.2701150178909302,0.2581450939178467,0.4696420431137085,4.548694133758545,1.337133765220642,4.804737091064453,6.489898204803467,5.6453022956848145,4.466395854949951
14,6599,,,,,,,1.0,0.996874988079071,0.96875,0.934374988079071,0.909375011920929,0.9618750810623169,0.1259528249502182,0.0001377863809466362,0.026257643476128578,0.10731695592403412,0.24846045672893524,0.2475913017988205,,,,,,,,,,,,
14,6649,,,,,,,1.0,0.9906250238418579,0.981249988079071,0.925000011920929,0.9156250357627869,0.9625000357627869,0.14121203124523163,5.1412593165878206e-05,0.03213086351752281,0.0899905189871788,0.29336056113243103,0.290526807308197,,,,,,,,,,,,
14,6699,,,,,,,1.0,0.981249988079071,0.9781250357627869,0.909375011920929,0.8812500238418579,0.949999988079071,0.1412658393383026,0.0009471224620938301,0.0334002748131752,0.0872572585940361,0.263386607170105,0.32133790850639343,,,,,,,,,,,,
14,6749,,,,,,,1.0,0.987500011920929,0.9781250357627869,0.90625,0.9281250238418579,0.9600000381469727,0.12183733284473419,6.318322994047776e-05,0.047195613384246826,0.08578666299581528,0.22437605261802673,0.2517651617527008,,,,,,,,,,,,
14,6799,,,,,,,1.0,0.996874988079071,0.9625000357627869,0.9156250357627869,0.9000000357627869,0.9550000429153442,0.13604749739170074,0.0004878613690380007,0.02111777290701866,0.10804186761379242,0.23017501831054688,0.3204149603843689,,,,,,,,,,,,
14,6849,,,,,,,1.0,1.0,0.96875,0.934374988079071,0.9156250357627869,0.9637500047683716,0.1240144595503807,5.258217061054893e-05,0.01330002211034298,0.10099034011363983,0.22561120986938477,0.2801181674003601,,,,,,,,,,,,
14,6899,,,,,,,1.0,0.996874988079071,0.981249988079071,0.949999988079071,0.9125000238418579,0.96812504529953,0.11135764420032501,3.9784245018381625e-05,0.019734250381588936,0.07931866496801376,0.17279818654060364,0.2848972976207733,,,,,,,,,,,,
14,6949,,,,,,,1.0,0.9937500357627869,0.965624988079071,0.9156250357627869,0.887499988079071,0.95250004529953,0.15043707191944122,9.31853282963857e-05,0.0291601475328207,0.1344715803861618,0.24132351577281952,0.34713688492774963,,,,,,,,,,,,
14,6999,,,,,,,1.0,1.0,0.984375,0.921875,0.9000000357627869,0.9612500071525574,0.12843473255634308,4.05807513743639e-05,0.021049005910754204,0.06896805763244629,0.22795717418193817,0.32415884733200073,,,,,,,,,,,,
14,7034,,,,,,,,,,,,,,,,,,,0.8940450549125671,0.5833050012588501,0.36748504638671875,0.27332499623298645,0.26099997758865356,0.47583186626434326,4.441430568695068,1.2146903276443481,4.562613487243652,6.300530910491943,5.6721696853637695,4.457149505615234
15,7049,,,,,,,1.0,1.0,0.987500011920929,0.934374988079071,0.9312500357627869,0.9706250429153442,0.10123220831155777,0.00040369201451539993,0.015306311659514904,0.0642465204000473,0.16366076469421387,0.2625437378883362,,,,,,,,,,,,
15,7099,,,,,,,1.0,0.9906250238418579,0.9625000357627869,0.925000011920929,0.90625,0.9568750262260437,0.12878988683223724,0.00019746246107388288,0.02473960630595684,0.12759195268154144,0.2296917736530304,0.26172855496406555,,,,,,,,,,,,
15,7149,,,,,,,1.0,0.9937500357627869,0.9937500357627869,0.921875,0.903124988079071,0.9625000357627869,0.12080782651901245,6.123084313003346e-05,0.031937092542648315,0.05943136662244797,0.22797799110412598,0.2846314311027527,,,,,,,,,,,,
15,7199,,,,,,,1.0,1.0,0.9625000357627869,0.918749988079071,0.893750011920929,0.9550000429153442,0.13096685707569122,0.0002095690870191902,0.018446337431669235,0.11244304478168488,0.2303670346736908,0.29336830973625183,,,,,,,,,,,,
15,7249,,,,,,,1.0,0.987500011920929,0.965624988079071,0.921875,0.90625,0.956250011920929,0.1358674019575119,2.7704149033525027e-05,0.03164631500840187,0.12083964049816132,0.245430588722229,0.28139281272888184,,,,,,,,,,,,
15,7299,,,,,,,1.0,0.987500011920929,0.987500011920929,0.953125,0.887499988079071,0.9631249308586121,0.12681706249713898,3.067831494263373e-05,0.06355325877666473,0.07612704485654831,0.19380103051662445,0.30057331919670105,,,,,,,,,,,,
15,7349,,,,,,,1.0,0.9937500357627869,0.971875011920929,0.9281250238418579,0.9281250238418579,0.9643750190734863,0.12230652570724487,5.9227411838946864e-05,0.04903658479452133,0.09348323941230774,0.2317555844783783,0.23719799518585205,,,,,,,,,,,,
15,7399,,,,,,,1.0,0.9937500357627869,0.965624988079071,0.940625011920929,0.9125000238418579,0.9625000357627869,0.12420572340488434,0.0004140583914704621,0.023922834545373917,0.11272905021905899,0.21053597331047058,0.27342668175697327,,,,,,,,,,,,
15,7449,,,,,,,1.0,0.984375,0.965624988079071,0.9375,0.893750011920929,0.956250011920929,0.13643352687358856,9.85184233286418e-05,0.03522023931145668,0.10946685075759888,0.2171849012374878,0.32019707560539246,,,,,,,,,,,,
15,7499,,,,,,,1.0,0.996874988079071,0.965624988079071,0.921875,0.8812500238418579,0.953125,0.14025600254535675,6.81638193782419e-05,0.027064016088843346,0.11422357708215714,0.21302151679992676,0.3469026982784271,,,,,,,,,,,,
15,7503,,,,,,,,,,,,,,,,,,,0.870634913444519,0.5642450451850891,0.3538449704647064,0.26853999495506287,0.25789496302604675,0.46303194761276245,5.047199249267578,1.5576648712158203,5.350523948669434,7.144931316375732,6.289896011352539,4.8929853439331055
16,7549,,,,,,,1.0,0.996874988079071,0.96875,0.9312500357627869,0.909375011920929,0.9612500071525574,0.11807932704687119,8.166120096575469e-05,0.01643616519868374,0.08703859895467758,0.1995036005973816,0.2873365879058838,,,,,,,,,,,,
16,7599,,,,,,,1.0,0.9937500357627869,0.9750000238418579,0.9437500238418579,0.9000000357627869,0.9625000357627869,0.1364651918411255,2.797847264446318e-05,0.04798826575279236,0.10429263114929199,0.19558237493038177,0.33443471789360046,,,,,,,,,,,,
16,7649,,,,,,,1.0,0.9906250238418579,0.971875011920929,0.9156250357627869,0.909375011920929,0.9575001001358032,0.13843931257724762,0.00019088431145064533,0.034898098558187485,0.10766035318374634,0.23663434386253357,0.312812864780426,,,,,,,,,,,,
16,7699,,,,,,,1.0,0.9937500357627869,0.971875011920929,0.9375,0.90625,0.9618749618530273,0.11619728058576584,3.4114560548914596e-05,0.022248882800340652,0.08039095252752304,0.1973283290863037,0.2809840738773346,,,,,,,,,,,,
16,7749,,,,,,,1.0,1.0,0.96875,0.956250011920929,0.921875,0.9693750739097595,0.1006818413734436,9.480438166065142e-05,0.014487670734524727,0.07396512478590012,0.14723104238510132,0.26763057708740234,,,,,,,,,,,,
16,7799,,,,,,,1.0,0.9906250238418579,0.9750000238418579,0.925000011920929,0.887499988079071,0.9556249976158142,0.13264845311641693,7.194536738097668e-05,0.03124440647661686,0.08980254828929901,0.24071307480335236,0.3014102280139923,,,,,,,,,,,,
16,7849,,,,,,,1.0,0.996874988079071,0.971875011920929,0.940625011920929,0.925000011920929,0.9668750166893005,0.11566565185785294,2.2969519704929553e-05,0.024854082614183426,0.0806727260351181,0.2116589993238449,0.2611194849014282,,,,,,,,,,,,
16,7899,,,,,,,1.0,0.996874988079071,0.9593750238418579,0.940625011920929,0.9156250357627869,0.9625000357627869,0.1292601078748703,0.00017048174049705267,0.020401297137141228,0.12511157989501953,0.23634476959705353,0.2642723619937897,,,,,,,,,,,,
16,7949,,,,,,,1.0,1.0,0.9781250357627869,0.925000011920929,0.9156250357627869,0.9637500047683716,0.1094857007265091,1.1777456165873446e-05,0.016800682991743088,0.057650793343782425,0.1973046511411667,0.27566057443618774,,,,,,,,,,,,
16,7972,,,,,,,,,,,,,,,,,,,0.883755087852478,0.5749450922012329,0.3575100302696228,0.2740899920463562,0.2608899772167206,0.4702380299568176,5.10261344909668,1.4956239461898804,5.258087635040283,7.30271577835083,6.40595817565918,5.050680160522461
17,7999,,,,,,,1.0,0.996874988079071,0.971875011920929,0.949999988079071,0.921875,0.9681249856948853,0.1019420176744461,0.00020834628958255053,0.01731925830245018,0.09403339773416519,0.1676662266254425,0.23048286139965057,,,,,,,,,,,,
17,8049,,,,,,,1.0,0.996874988079071,0.981249988079071,0.956250011920929,0.9281250238418579,0.9725000262260437,0.09467335790395737,1.987917312362697e-05,0.02722611464560032,0.06326555460691452,0.1608290672302246,0.22202618420124054,,,,,,,,,,,,
17,8099,,,,,,,1.0,0.996874988079071,0.984375,0.9281250238418579,0.9000000357627869,0.9618750810623169,0.12499111890792847,2.1713884052587673e-05,0.019664425402879715,0.06804471462965012,0.22192057967185974,0.315304160118103,,,,,,,,,,,,
17,8149,,,,,,,1.0,0.996874988079071,0.981249988079071,0.965624988079071,0.921875,0.9731251001358032,0.09813032299280167,4.95089843752794e-05,0.036950185894966125,0.06293001025915146,0.13341829180717468,0.2573036253452301,,,,,,,,,,,,
17,8199,,,,,,,1.0,1.0,0.984375,0.9468750357627869,0.9125000238418579,0.96875,0.1127769947052002,1.3090398169879336e-05,0.012539977207779884,0.061027396470308304,0.20167574286460876,0.2886287569999695,,,,,,,,,,,,
17,8249,,,,,,,1.0,1.0,0.9625000357627869,0.9375,0.90625,0.9612500071525574,0.11534074693918228,0.00021024902525823563,0.021125521510839462,0.10989351570606232,0.20109334588050842,0.2443811148405075,,,,,,,,,,,,
17,8299,,,,,,,1.0,0.9937500357627869,0.9750000238418579,0.934374988079071,0.918749988079071,0.9643750190734863,0.1261969357728958,1.875311863841489e-05,0.022372515872120857,0.076360322535038,0.25897878408432007,0.27325424551963806,,,,,,,,,,,,
17,8349,,,,,,,1.0,0.9906250238418579,0.984375,0.921875,0.9000000357627869,0.9593750238418579,0.14201554656028748,2.0303863493609242e-05,0.04946534335613251,0.0891503319144249,0.23878347873687744,0.33265823125839233,,,,,,,,,,,,
17,8399,,,,,,,1.0,0.996874988079071,0.971875011920929,0.9375,0.9375,0.96875,0.09989713132381439,0.00012440812133718282,0.01794566959142685,0.10019471496343613,0.17393434047698975,0.2072865068912506,,,,,,,,,,,,
17,8441,,,,,,,,,,,,,,,,,,,0.9056299924850464,0.5977199673652649,0.36510002613067627,0.27718499302864075,0.2615649998188019,0.4814400374889374,4.775815486907959,1.1908769607543945,4.735683917999268,6.8163251876831055,6.137908458709717,4.998279094696045
18,8449,,,,,,,1.0,1.0,0.984375,0.9625000357627869,0.9468750357627869,0.9787500500679016,0.09111566096544266,2.6488316507311538e-05,0.011245469562709332,0.05491563677787781,0.16784992814064026,0.22154077887535095,,,,,,,,,,,,
18,8499,,,,,,,1.0,0.9937500357627869,0.9906250238418579,0.9375,0.918749988079071,0.9681249856948853,0.1205923780798912,4.0376173274125904e-05,0.03080112300813198,0.05743367224931717,0.21615302562713623,0.29853370785713196,,,,,,,,,,,,
18,8549,,,,,,,1.0,0.996874988079071,0.9750000238418579,0.9437500238418579,0.909375011920929,0.9650000929832458,0.12052928656339645,0.0004850625991821289,0.022523457184433937,0.1022554263472557,0.19688908755779266,0.2804933786392212,,,,,,,,,,,,
18,8599,,,,,,,1.0,1.0,0.981249988079071,0.934374988079071,0.90625,0.9643750190734863,0.10237183421850204,2.8440274036256596e-05,0.010100064799189568,0.05978996679186821,0.19012585282325745,0.2518148720264435,,,,,,,,,,,,
18,8649,,,,,,,1.0,0.9906250238418579,0.9781250357627869,0.9437500238418579,0.8968750238418579,0.9618749618530273,0.1146063581109047,0.0003794492222368717,0.026708532124757767,0.07835628092288971,0.1869356334209442,0.28065189719200134,,,,,,,,,,,,
18,8699,,,,,,,1.0,0.9781250357627869,0.96875,0.9312500357627869,0.9000000357627869,0.955625057220459,0.14061425626277924,0.00038496946217492223,0.04978620260953903,0.08716230094432831,0.2383912056684494,0.3273465633392334,,,,,,,,,,,,
18,8749,,,,,,,1.0,0.9937500357627869,0.9625000357627869,0.9281250238418579,0.890625,0.9550000429153442,0.13615840673446655,7.990140147740021e-05,0.023953450843691826,0.11243759095668793,0.23531106114387512,0.30901002883911133,,,,,,,,,,,,
18,8799,,,,,,,1.0,1.0,0.981249988079071,0.9312500357627869,0.909375011920929,0.9643750190734863,0.12488505989313126,2.1042089429101907e-05,0.016759682446718216,0.09852084517478943,0.21591532230377197,0.29320842027664185,,,,,,,,,,,,
18,8849,,,,,,,1.0,0.996874988079071,0.987500011920929,0.96875,0.940625011920929,0.9787500500679016,0.08280814439058304,8.455552597297356e-05,0.01478993333876133,0.06368698179721832,0.12122388929128647,0.21425536274909973,,,,,,,,,,,,
18,8899,,,,,,,1.0,0.987500011920929,0.9750000238418579,0.9625000357627869,0.909375011920929,0.9668750762939453,0.09791124612092972,1.6044918083935045e-05,0.03020581230521202,0.08908124268054962,0.13749399781227112,0.23275911808013916,,,,,,,,,,,,
18,8910,,,,,,,,,,,,,,,,,,,0.899699866771698,0.5958500504493713,0.36365488171577454,0.275024950504303,0.26269498467445374,0.47938504815101624,5.076569080352783,1.2695144414901733,5.1307783126831055,7.294076919555664,6.522976398468018,5.165498733520508
19,8949,,,,,,,1.0,0.9937500357627869,0.9750000238418579,0.9281250238418579,0.921875,0.9637500047683716,0.11125822365283966,3.857482806779444e-05,0.02463160641491413,0.09454310685396194,0.20460355281829834,0.23247429728507996,,,,,,,,,,,,
19,8999,,,,,,,1.0,0.996874988079071,0.987500011920929,0.96875,0.921875,0.9750000238418579,0.08871164172887802,1.4713412383571267e-05,0.01909693144261837,0.05824141949415207,0.14005985856056213,0.22614529728889465,,,,,,,,,,,,
19,9049,,,,,,,1.0,0.9906250238418579,0.971875011920929,0.940625011920929,0.909375011920929,0.9625000357627869,0.1154516264796257,9.622119250707328e-06,0.033878155052661896,0.08734814077615738,0.18332575261592865,0.27269643545150757,,,,,,,,,,,,
19,9099,,,,,,,1.0,0.9906250238418579,0.96875,0.9437500238418579,0.9156250357627869,0.9637500047683716,0.11035116761922836,1.0367278264311608e-05,0.04424372315406799,0.09740287810564041,0.17546287178993225,0.23463599383831024,,,,,,,,,,,,
19,9149,,,,,,,1.0,0.996874988079071,0.987500011920929,0.9468750357627869,0.925000011920929,0.971250057220459,0.10176487267017365,7.413355342578143e-05,0.026528721675276756,0.08820809423923492,0.17515096068382263,0.21886245906352997,,,,,,,,,,,,
19,9199,,,,,,,1.0,1.0,0.9750000238418579,0.956250011920929,0.921875,0.9706249237060547,0.10986840724945068,9.053092071553692e-05,0.0120704872533679,0.1354360729455948,0.15668940544128418,0.24505558609962463,,,,,,,,,,,,
19,9249,,,,,,,1.0,0.9937500357627869,0.96875,0.9468750357627869,0.9312500357627869,0.96812504529953,0.11338522285223007,1.8444845409248956e-05,0.019996535032987595,0.0822044238448143,0.21213948726654053,0.25256720185279846,,,,,,,,,,,,
19,9299,,,,,,,1.0,1.0,0.996874988079071,0.956250011920929,0.90625,0.971875011920929,0.10131476074457169,3.0012724892003462e-05,0.012284040451049805,0.0460762195289135,0.17215265333652496,0.27603083848953247,,,,,,,,,,,,
19,9349,,,,,,,1.0,0.9906250238418579,0.9781250357627869,0.949999988079071,0.934374988079071,0.9706250429153442,0.09309326857328415,1.6406080248998478e-05,0.023966068401932716,0.06964107602834702,0.14849089086055756,0.2233518660068512,,,,,,,,,,,,
19,9379,,,,,,,,,,,,,,,,,,,0.8830447793006897,0.5804299116134644,0.3532649874687195,0.2734000086784363,0.26067495346069336,0.4701629877090454,5.6606764793396,1.5071049928665161,5.812061309814453,8.228466987609863,7.113520622253418,5.642226696014404
20,9399,,,,,,,1.0,0.996874988079071,0.981249988079071,0.949999988079071,0.940625011920929,0.9737500548362732,0.08799948543310165,2.9768887543468736e-05,0.017821114510297775,0.07751184701919556,0.16360948979854584,0.1810251921415329,,,,,,,,,,,,
20,9449,,,,,,,1.0,0.9937500357627869,0.996874988079071,0.934374988079071,0.9312500357627869,0.971250057220459,0.09550967067480087,1.3663698155141901e-05,0.04599633812904358,0.03671776130795479,0.1832878440618515,0.21153274178504944,,,,,,,,,,,,
20,9499,,,,,,,1.0,0.987500011920929,0.9593750238418579,0.9375,0.903124988079071,0.9574999809265137,0.11928945034742355,2.5899247702909634e-05,0.02797754481434822,0.10232262313365936,0.19153562188148499,0.2745855450630188,,,,,,,,,,,,
20,9549,,,,,,,1.0,1.0,0.9750000238418579,0.956250011920929,0.9437500238418579,0.9750000238418579,0.07317733019590378,7.103855750756338e-05,0.008256926201283932,0.04838194698095322,0.13325142860412598,0.17592529952526093,,,,,,,,,,,,
20,9599,,,,,,,1.0,1.0,0.96875,0.9468750357627869,0.909375011920929,0.9650000929832458,0.10632934421300888,1.503069324826356e-05,0.01185355894267559,0.1053151935338974,0.14693008363246918,0.2675328850746155,,,,,,,,,,,,
20,9649,,,,,,,1.0,0.9937500357627869,0.9906250238418579,0.9781250357627869,0.9437500238418579,0.981249988079071,0.07694832235574722,1.679394335951656e-05,0.01213446818292141,0.04086371883749962,0.1132562905550003,0.21847033500671387,,,,,,,,,,,,
20,9699,,,,,,,1.0,0.9937500357627869,0.9906250238418579,0.953125,0.9281250238418579,0.9731249809265137,0.07821933180093765,7.378164355031913e-06,0.021454688161611557,0.03822913020849228,0.12615101039409637,0.2052544355392456,,,,,,,,,,,,
20,9749,,,,,,,1.0,0.996874988079071,0.981249988079071,0.9781250357627869,0.9468750357627869,0.9806250929832458,0.060593556612730026,2.9317214284674264e-05,0.008192605338990688,0.04771227389574051,0.09165623784065247,0.1553773581981659,,,,,,,,,,,,
20,9799,,,,,,,1.0,0.9937500357627869,0.9781250357627869,0.953125,0.9125000238418579,0.9675000309944153,0.09378644824028015,1.0025803021562751e-05,0.012425745837390423,0.06353908777236938,0.1447143703699112,0.24824300408363342,,,,,,,,,,,,
20,9848,,,,,,,,,,,,,,,,,,,0.87322998046875,0.572485089302063,0.34776002168655396,0.2716749608516693,0.25923001766204834,0.4648760259151459,6.031957626342773,1.704420804977417,6.236852169036865,8.789855003356934,7.5573577880859375,5.871304035186768
21,9849,0.9524400234222412,0.5920900106430054,0.36431002616882324,0.2587999999523163,0.25332003831863403,0.4841919243335724,,,,,,,,,,,,,,,,,,,,,,,,
